file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX199904249,226,10,Kresa,pol_Latn,0.9030,3857652.25,Trash
CTX199904249,226,11,B4.cdr,vie_Latn,0.4376,444.00,Noisy
CTX199904249,226,12,M Čermák,slk_Latn,0.5672,1116.92,Trash
CTX199904249,226,13,M Čermák,slk_Latn,0.5672,1116.92,Trash
CTX199904249,91,2,"esovitého profilu, hladký povrch, okrová barva, rekonstruované rozměry: průměr podhrdlí 38",ces_Latn,0.9988,327.17,Noisy
CTX199904249,91,3,"cm, 9 x 4,7 x 0,45 cm (tab. 7:6). Zlomek podhrdlí a počínající výduti nádoby, vyhlazené",ces_Latn,0.9741,269.21,Noisy
CTX199904249,91,4,"hrdlo, drsněný povrch, písčitý povrch, šedá barva, rekonstruované rozměry: průměr podhrdlí",ces_Latn,0.9998,117.22,Noisy
CTX199904249,91,5,"29 cm, 5,5 x 4 x 0,5 cm (tab. 7:7). Zlomek okraje polokulovité misky, uvnitř šedohnědá, vně",ces_Latn,0.9998,219.92,Noisy
CTX199904249,91,6,"černohnědá barva, hladký povrch, rekonstruované rozměry: průměr ústí 18 cm, 2,4 x 2 x 0,5",ces_Latn,1.0000,138.01,Noisy
CTX199904249,91,7,"cm (tab. 7:8). Zlomek okraje džbánku s páskovým uchem, hladký povrch, hnědá barva,",ces_Latn,0.9986,227.47,Noisy
CTX199904249,91,8,"rekonstruované rozměry: průměr ústí 13 cm, 2,6 x 2 x 0,4 cm (tab. 7:9). Zlomek z podhrdlí a",ces_Latn,0.9995,177.19,Noisy
CTX199904249,91,9,"počínající výduti osudí, hladký povrch, šedohnědá barva, rekonstruované rozměry: průměr",ces_Latn,1.0000,162.03,Noisy
CTX199904249,91,10,"podhrdlí 14 cm, 2,6 x 2,4 x 0,45 cm (tab. 7:10). Zlomek hrdla džbánku, hladký povrch",ces_Latn,0.5643,137.42,Noisy
CTX199904249,91,11,"šedočerná až šedohnědá barva, rekonstruované rozměry: průměr ústí 8 cm, 2,2 x 2, 0,4 cm",ces_Latn,1.0000,133.94,Noisy
CTX199904249,91,12,"(tab. 7:11). Dva zlomky z podrhrdlí a počínající výduti osudí, hladký povrch, okrová barva,",ces_Latn,0.9856,412.21,Noisy
CTX199904249,91,13,"rozměry: 10,2 x 4 x 0,5 cm (tab. 7:12). Zlomek z podhrdlí a počínající výduti okřínu, hladký",ces_Latn,0.9992,199.89,Noisy
CTX199904249,91,14,"povrch, černá barva, rekonstruované rozměry: průměr hrdla 30 cm, 4,8 x 4 x 0,6 cm (tab.",ces_Latn,0.9990,195.13,Noisy
CTX199904249,91,15,"7:13). Zlomek dolní části nádoby (okřín, mísa), povrch zdobený svislým rýhováním, hladký",ces_Latn,0.9998,214.18,Noisy
CTX199904249,91,16,"povrch, uvnitř šedočerná, vně hnědá barva, rozměry: 2,8 x 1,6 x 0,5 (tab. 7:14). Zlomek",ces_Latn,1.0000,106.73,Noisy
CTX199904249,91,17,"okraje - ploché, mírně prožlabené okruží (14.-15. stol. - tab. 7:15) - přír. č. 73/99. Zlomek",ces_Latn,0.9999,253.34,Noisy
CTX199904249,91,18,"okraje zásobnicové nádoby, uvnitř hladký povrch, vně drsněný svislým prstováním, okrová",ces_Latn,1.0000,156.15,Noisy
CTX199904249,91,19,"barva, rekonstruované rozměry: průměr ústí 39 cm, 5 x 4,7 x 0,8 cm (tab. 8:1). Zlomek okraje,",ces_Latn,0.9995,144.94,Noisy
CTX199904249,91,20,"hladký povrch, šedočernohnědá barva, rozměry: 2,7 x 2,2 x 0,6 cm (tab. 8:2). Zlomek okraje",ces_Latn,0.9989,151.45,Noisy
CTX199904249,91,21,"zásobnicové nádoby, uvnitř hladký povrchm vně drsněný svislým prstováním, okrová barva,",ces_Latn,1.0000,185.50,Noisy
CTX199904249,91,22,"rekonstruované rozměry: průměr ústí 24 cm, 3,5 x 2,4 x 0,6 cm (tab. 8:3). Zlomek z výduti,",ces_Latn,0.9989,126.64,Noisy
CTX199904249,91,23,"jemně otřelý povrch, okrová barva, rekonstruované rozměry: průměr výduti 24 cm, 3,5 x 3 x",ces_Latn,1.0000,181.34,Noisy
CTX199904249,91,24,"0,5 - 0,8 cm (tab. 8:4). Zlomek z podhrdlí a počínající výduti okřínu oblého lomu, hladký",ces_Latn,0.9973,325.83,Noisy
CTX199904249,91,25,"povrch, okrová barva, rekonstruované rozměry: průměr podhrdlí 30 cm, 6,5 x 3,5 x 0,5 cm",ces_Latn,0.9995,141.62,Noisy
CTX199904249,91,26,"(tab. 8:5). Zlomek výduti džbánku, ostrý lom, silně otřelý povrch, okrová až šedá barva,",ces_Latn,0.9997,237.54,Noisy
CTX199904249,91,27,"rekonstruované rozměry: průměr výduti 15 cm, 5 x 4,2 x 0,3 - 0,5 cm (tab. 8:6) - přír. č.",ces_Latn,0.9999,115.50,Noisy
CTX199904249,91,28,"77/99. Zlomek z výduti, hladký povrch, žlutohnědá barva, rekonstruované rozměry: průměr",ces_Latn,1.0000,192.77,Noisy
CTX199904249,91,29,"ústí 26 cm, 3,4 x 2,5 x 0,55 cm (tab. 8:7). Tři zlomky okraje zásobnice s hraněným okrajem,",ces_Latn,0.9984,140.61,Noisy
CTX199904249,91,30,"písčitý povrch, uvnitř žlutá, vně hnědookrová barva, rekonstruované rozměry: průměr ústí 35",ces_Latn,1.0000,154.63,Noisy
CTX199904249,91,31,"cm (tab. 8:8). Zlomek okraje polokulovité mísy (?), škvárovitá keramika, šedá barva,",ces_Latn,0.9816,426.46,Noisy
CTX199904249,91,32,"rekonstruované rozměry: průměr ústí 16 cm, 4,5 x 3,5 x 0,9 cm (tab. 8:9). Zlomek amforovité",ces_Latn,0.9987,162.71,Noisy
CTX199904249,91,33,"nádoby, N povrch, vně pravd’, drsněný, uvnitř nažloutlá, vně okrová barva, rekonstruované",ces_Latn,1.0000,133.72,Noisy
CTX199904249,91,34,"rozměry: průměr ústí 28 cm, 4 x 3,5 x 0,8 cm (tab. 8:10). Zlomek okraje okřínku, hladký",ces_Latn,1.0000,126.28,Noisy
CTX199904249,91,35,"povrch, žlutohnědá barva, rekonstruované rozměry: průměr ústí 16 cm, 2 x 1,5 x 0,4 cm (tab.",ces_Latn,0.9999,139.21,Noisy
CTX199904249,91,36,"8:11). Zlomek okraje amforovité nádoby, uvnitř červenavá, vně okrová barva, povrch drsněný",ces_Latn,1.0000,277.56,Noisy
CTX199904249,91,37,"prstováním, rekonstruované rozměry: průměr ústí 22 cm, 5,5 x 2,5 x 0,6 cm (tab. 8:12).",ces_Latn,0.9999,97.96,Clear
CTX199904249,91,38,"Zlomek ven vyhnutého okraje, N povrch, hnědookrová barva, rozměry, 2 x 1,8 x 0,5 cm (tab.",ces_Latn,0.9940,252.69,Noisy
CTX199904249,91,39,"8:13). Deset zlomků hrdla osudí, hladký povrch, černošedohnědá barva, rekonstruované",ces_Latn,0.9990,433.43,Noisy
CTX199904249,91,40,"rozměry: průměr ústí 18 cm (tab. 8:14) - 78/99. Zlomek bráněného okraje zásobnice, silně",ces_Latn,1.0000,178.52,Noisy
CTX199904249,91,41,"otřelý povrch, přepálená keramika, okrová barva, 5 x 3 x 1 cm (tab. 9:1). Zlomek ven",ces_Latn,0.9998,185.95,Noisy
CTX199904249,91,42,"vyhnutého hrdla zásonicové nádoby, uvnitř hladký povrch, vně povrch drsněný svislým a",ces_Latn,0.9973,175.95,Noisy
CTX199904249,91,43,"šikmým prstováním, okrová barva, rekonstruované rozměry: průměr ústí 36 cm, 5,5 x 4,5 x",ces_Latn,1.0000,127.89,Noisy
CTX199904249,91,44,"0,9 cm (tab. 9:2). Zlomek okraje polokulovité misky, přepálená keramika, okrová barva,",ces_Latn,0.9986,551.54,Trash
CTX199904249,91,45,"rozměry: 3,5 x 2 x 0,6 - 0,7 cm (tab. 9:3). Dva zlomky ven vyhnutého hrdla zásobnice, vně",ces_Latn,0.9817,214.45,Noisy
CTX199904249,91,46,"povrch drsněný svislým a vodorovným prstováním, silně otřelý povrch, červenookrová barva,",ces_Latn,1.0000,161.94,Noisy
CTX199904249,91,47,"rekonstruované rozměry: průměr ústí 32 cm (tab. 9:4). Čtyři zlomky okraje masivního okřínu,",ces_Latn,1.0000,262.47,Noisy
CTX199904249,91,48,"písčitý povrch, šedá barva, rekonstruované rozměry: průměr ústí 42 cm (tab. 9:5). Zlomek",ces_Latn,0.9997,202.88,Noisy
CTX199904249,91,49,"podhrdlí horní části výduti, písčitý povrch, uvnitř hnědá, vně šedohnědá barva,",ces_Latn,1.0000,137.23,Noisy
CTX199904249,91,50,"rekonstruované rozměry: průměr výduti 40 cm, 11,5 x 4,5 x 0,8 cm (tab. 9:6). Zlomek dolní",ces_Latn,0.9996,154.47,Noisy
CTX199904249,91,51,"části nádoby (okřín, mísa), hladký povrch nzdobený svislým rýhováním, načervenalá barva,",ces_Latn,0.9992,206.38,Noisy
CTX199904249,720,2,PŘIČÍSLO,deu_Latn,0.5050,614.03,Trash
CTX199904249,720,4,LOKALITA,kor_Hang,0.9309,141.37,Noisy
CTX199904249,720,5,"Turnov (okr. Semily), Sobotecká ul. ppč. 1 818/46",slk_Latn,0.6241,1907.05,Trash
CTX199904249,720,6,SONDA,kor_Hang,0.6782,3207.84,Trash
CTX199904249,720,8,OBJEKT,vie_Latn,0.3706,339.94,Noisy
CTX199904249,720,10,VRSTTA,kor_Hang,0.9990,6467.76,Trash
CTX199904249,720,12,"DATVMNAL 22,10.98.",ltz_Latn,0.8386,459.69,Noisy
CTX199904249,720,13,S ACER 101,kor_Hang,0.9913,7501.43,Trash
CTX199904249,720,14,NALEZ ker.,vie_Latn,0.8121,30452.61,Trash
CTX199904249,720,15,TYPKER,kor_Hang,0.3228,4378.15,Trash
CTX199904249,720,16,TA I I,eng_Latn,0.9610,1404.28,Trash
CTX199904249,720,17,TB I |,eng_Latn,0.9977,2164.68,Trash
CTX199904249,720,19,TD | |,vie_Latn,0.9225,294.33,Noisy
CTX199904249,720,20,TE I I,eng_Latn,0.9703,1482.88,Trash
CTX199904249,720,21,ATYPKER,kor_Hang,0.6738,2588.09,Trash
CTX199904249,720,22,AA vs2-1 |,slv_Latn,0.6109,744.80,Trash
CTX199904249,720,24,AC 1 |,kor_Hang,0.9994,557.73,Trash
CTX199904249,720,28,MAZANICE,yue_Hant,0.4861,1106.96,Trash
CTX199904249,720,29,ZV1RK0STI,kor_Hang,0.7721,173.41,Noisy
CTX199904249,720,30,UHLÍKY,deu_Latn,0.9178,137100.33,Trash
CTX199904249,720,31,JINÉ,bod_Tibt,0.3695,3770.65,Trash
CTX199904249,720,32,DATACE 15. stol.,kor_Hang,0.3962,1398.57,Trash
CTX199904249,720,33,ULOŽENI OMCRTumov,kor_Hang,0.9139,2113.87,Trash
CTX199904249,720,34,POZ^A 3 IKA Maškovy zahrady - prodejna Discount - Plus,ces_Latn,0.9012,1396.29,Trash
CTX199904249,720,35,POZNAMK42 | |,vie_Latn,0.2264,406.98,Noisy
CTX199904249,720,36,25. července 2010,ces_Latn,0.9994,1485.67,Trash
CTX199904249,720,37,Stránka 100 z 166,ces_Latn,0.9245,41758.96,Trash
CTX199904249,78,2,Plánová dokumentace:,ces_Latn,0.8231,2721.83,Trash
CTX199904249,78,3,Poznámka: kůlová dlažba - „mokrá perioda“,slk_Latn,0.7498,254.29,Noisy
CTX199904249,78,4,Množina: H,ces_Latn,0.6029,450.80,Noisy
CTX199904249,78,5,Číslo objektu: F10/009/98,ces_Latn,0.6989,1410.63,Trash
CTX199904249,78,6,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,78,7,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,78,8,"Popis objektu: zahloubený objekt kruhového půdorysu, V profil",ces_Latn,0.9745,769.49,Trash
CTX199904249,78,9,"Rozměry: průměr 0,07 m, hloubka 0,08 m",ces_Latn,1.0000,147.19,Noisy
CTX199904249,78,10,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,78,11,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,78,12,Nálezy: keramika,ces_Latn,0.7176,4385.68,Trash
CTX199904249,78,13,Soubory č.: 522/98,ces_Latn,0.9814,3207.20,Trash
CTX199904249,78,14,Datace 1: kult. lužická,ces_Latn,0.9996,1370.73,Trash
CTX199904249,78,15,Datace 2:,ces_Latn,0.8802,2152.46,Trash
CTX199904249,78,16,Fotodokumentace (DIA):,ces_Latn,0.6561,881.65,Trash
CTX199904249,78,17,Plánová dokumentace:,ces_Latn,0.8231,2721.83,Trash
CTX199904249,78,18,Poznámka: kůlová dlažba - „mokrá perioda,slk_Latn,0.7566,309.35,Noisy
CTX199904249,78,19,Množina: H,ces_Latn,0.6029,450.80,Noisy
CTX199904249,78,20,Číslo objektu: F11/001/98,ces_Latn,0.7694,1416.72,Trash
CTX199904249,78,21,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,78,22,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,78,23,"Popis objektu: zahloubený objekt elipsovitého půdorysu, asymetrický U profil, nerovné dno",ces_Latn,0.9177,868.48,Trash
CTX199904249,78,24,"Rozměry: délka 0,34 m, šířka 0,24m, hloubka 0,08 m",ces_Latn,0.9998,153.82,Noisy
CTX199904249,78,25,Výplň 1: středně ulehlá světle šedá prachová až prachopísčitá hlína,ces_Latn,1.0000,213.52,Noisy
CTX199904249,78,26,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,78,27,Nálezy:,ces_Latn,0.9658,3214.31,Trash
CTX199904249,78,28,Soubory č.:,ces_Latn,0.9988,20802.16,Trash
CTX199904249,78,29,Datace 1: kult. lužická,ces_Latn,0.9996,1370.73,Trash
CTX199904249,78,30,Datace 2:,ces_Latn,0.8802,2152.46,Trash
CTX199904249,78,31,Fotodokumentace (DIA): 58/25-27,ces_Latn,0.3625,566.29,Trash
CTX199904249,78,43,"Soubory č.: 452/98, 453/98, 501/98, 503/98",N/A,0,0,Non-text
CTX199904249,315,1,315,N/A,0,0,Non-text
CTX199904249,315,18,Kov,N/A,0,0,Non-text
CTX199904249,422,2,422,N/A,0,0,Non-text
CTX199904249,422,9,11.11.1998,N/A,0,0,Non-text
CTX199904249,422,10,01,N/A,0,0,Non-text
CTX199904249,422,11,E2,N/A,0,0,Non-text
CTX199904249,422,18,s,N/A,0,0,Non-text
CTX199904249,422,19,1 :2(),N/A,0,0,Non-text
CTX199904249,77,1,77,N/A,0,0,Non-text
CTX199904249,777,1,778,N/A,0,0,Non-text
CTX199904249,777,3,10605/98 |,N/A,0,0,Non-text
CTX199904249,777,7,M 1,N/A,0,0,Non-text
CTX199904249,777,9,2/A6,N/A,0,0,Non-text
CTX199904249,777,11,1 1,N/A,0,0,Non-text
CTX199904249,777,13,29.10.98.,N/A,0,0,Non-text
CTX199904249,777,15,197 1,N/A,0,0,Non-text
CTX199904249,78,32,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,78,33,Poznámka: kůlová jamka skupiny A - „suchá perioda“,slk_Latn,0.6638,765.40,Trash
CTX199904249,78,34,Množina: A,slk_Latn,0.5787,289.77,Noisy
CTX199904249,78,35,Číslo objektu: F11/002/98,ces_Latn,0.7525,1403.84,Trash
CTX199904249,78,36,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,78,37,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,78,38,"Popis objektu: zahloubený objekt elipsovitého půdorysu, U profil mírně zaoblené dno",ces_Latn,0.9989,744.99,Trash
CTX199904249,78,39,"Rozměry: délka 0,98 m, šířka 0,0,74 m, hloibka 0,315 m",ces_Latn,0.9977,142.60,Noisy
CTX199904249,78,40,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,78,41,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,78,42,"Nálezy: keramika, mazanice, kameny",ces_Latn,0.7642,545.32,Trash
CTX199904249,78,44,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,78,45,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,78,46,Fotodokumentace (DIA): 58/28-29,ces_Latn,0.4007,559.92,Trash
CTX199904249,78,47,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,78,48,Poznámka: sloupová jáma skupiny B - „suchá perioda“,ces_Latn,0.9176,848.45,Trash
CTX199904249,315,2,Lokalita:,slk_Latn,0.6050,666.19,Trash
CTX199904249,315,3,Plocha:,vie_Latn,0.5906,355.85,Noisy
CTX199904249,315,4,Popis objektu:,bos_Latn,0.3233,1935.95,Trash
CTX199904249,315,5,Výplň 1:,slk_Latn,0.9931,805.68,Trash
CTX199904249,315,6,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,315,7,"Tumov - Maškovy zahrady, výzkum 1998. Discount- Plus",ces_Latn,0.8931,514.40,Trash
CTX199904249,315,8,A Číslo objektu: D10/015/98,ces_Latn,0.7292,1104.57,Trash
CTX199904249,315,9,"zahloubený objekt půdorysu 3/4 kruhu, průměr 0,24 m, hloubka 0,09 m, V profil",ces_Latn,0.9994,237.92,Noisy
CTX199904249,315,10,stredné ulehlá šedohnědá jilovitopisčit hlina,ces_Latn,0.9802,663.13,Trash
CTX199904249,315,11,Výplň 3:,slk_Latn,0.9878,861.15,Trash
CTX199904249,315,12,Výplň 4:,slk_Latn,0.9870,865.03,Trash
CTX199904249,315,13,Výplň 5:,slk_Latn,0.9910,889.01,Trash
CTX199904249,315,14,Keramika,deu_Latn,0.6508,2460.52,Trash
CTX199904249,315,15,Kameny,ces_Latn,0.9966,26273.05,Trash
CTX199904249,315,16,Mazanice,vie_Latn,0.7063,3399.67,Trash
CTX199904249,315,17,Kosti,slk_Latn,0.7623,1733.73,Trash
CTX199904249,315,19,Stříbro,ces_Latn,1.0000,963.69,Trash
CTX199904249,315,20,Broušená Industrie,ces_Latn,0.9023,3715.39,Trash
CTX199904249,315,21,Štipaná Industrie,slk_Latn,0.8377,9129.36,Trash
CTX199904249,315,22,Sklo,lit_Latn,0.9975,11048.30,Trash
CTX199904249,315,23,Uhliky,slk_Latn,0.6304,70102.91,Trash
CTX199904249,315,24,Vzorek výplne,slk_Latn,1.0000,903.46,Trash
CTX199904249,315,25,Datace 1:,ces_Latn,0.9169,2227.91,Trash
CTX199904249,315,26,Datace 3:,ces_Latn,0.8633,2374.71,Trash
CTX199904249,315,27,Datace 5:,ces_Latn,0.8565,3308.11,Trash
CTX199904249,315,28,Přírůstkové číslo:,ces_Latn,1.0000,297.53,Noisy
CTX199904249,315,29,Fotodokumentace,ces_Latn,0.9007,3640.31,Trash
CTX199904249,315,30,Kameny - počet:,ces_Latn,0.9341,2103.08,Trash
CTX199904249,315,31,2 - terasa ”,zsm_Latn,0.4397,4739.01,Trash
CTX199904249,315,32,Mazanice - počet:,hrv_Latn,0.7147,1744.19,Trash
CTX199904249,315,33,Kosti - počet:,bos_Latn,0.5685,872.62,Trash
CTX199904249,315,34,Kov - počet:,slk_Latn,0.7603,1537.49,Trash
CTX199904249,315,35,Stříbro - počet:,ces_Latn,0.9999,512.78,Trash
CTX199904249,315,36,Brunz - počet:,bos_Latn,0.5138,987.39,Trash
CTX199904249,315,37,Broušená industrie - počet:,ces_Latn,0.7708,1196.76,Trash
CTX199904249,315,38,Štípaná Industrie - počet:,slk_Latn,0.8997,1025.37,Trash
CTX199904249,315,39,Sklo - počet;,hrv_Latn,0.6079,2250.04,Trash
CTX199904249,315,40,Uhliky - počet:,ces_Latn,0.6368,3377.33,Trash
CTX199904249,315,41,Vzorek výplne - váha:,slk_Latn,0.9992,633.62,Trash
CTX199904249,315,42,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,315,43,Datace 4:,ces_Latn,0.9130,2550.75,Trash
CTX199904249,315,44,Fotodokumentace - čisla diasnimkú:,ces_Latn,0.5054,1142.25,Trash
CTX199904249,315,45,Odkaz na text NZ:,ces_Latn,0.9712,9115.73,Trash
CTX199904249,422,1,O 1 2m,por_Latn,0.9941,4495.04,Trash
CTX199904249,422,3,Výzkum,ces_Latn,1.0000,468.16,Noisy
CTX199904249,422,4,Datum,deu_Latn,0.9669,536029.31,Trash
CTX199904249,422,5,Objekt,deu_Latn,0.9982,716.65,Trash
CTX199904249,422,6,Sektor,deu_Latn,0.9806,2809.39,Trash
CTX199904249,422,7,Turnov,vie_Latn,0.6003,40785.12,Trash
CTX199904249,422,8,Maškovy zahrady,ces_Latn,0.9849,865.11,Trash
CTX199904249,422,12,Poeitaeovv soubor,ces_Latn,0.9638,12765.50,Trash
CTX199904249,422,13,E2obj0l.cdr,deu_Latn,0.5175,559.35,Trash
CTX199904249,422,14,Kreslil,est_Latn,0.8800,2169.87,Trash
CTX199904249,422,15,P. Pinč,slk_Latn,0.9845,16999.16,Trash
CTX199904249,422,16,Moil P. Pinč,slk_Latn,0.9827,14041.83,Trash
CTX199904249,422,17,Macháčková,slk_Latn,0.6861,600.84,Trash
CTX199904249,77,2,"Množina: A, H",slk_Latn,0.7074,290.30,Noisy
CTX199904249,77,3,Číslo objektu: F10/006/98,ces_Latn,0.8247,1490.57,Trash
CTX199904249,77,4,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,77,5,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,77,6,"Popis objektu: zahloubený objekt nepravidelného elipsovitvého půdorysu, superpozice se 2",ces_Latn,0.9980,1020.56,Trash
CTX199904249,77,7,drobnými kůlovými jamkami,ces_Latn,0.9815,375.35,Noisy
CTX199904249,77,8,"Rozměry: délka 0,46 m, šířka 0,32 m, hloubka 0,09 m",ces_Latn,0.9998,125.85,Noisy
CTX199904249,77,9,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,77,10,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,77,11,Nálezy: keramika,ces_Latn,0.7176,4385.68,Trash
CTX199904249,77,12,Soubory č.: 517/98,ces_Latn,0.9767,3427.16,Trash
CTX199904249,77,13,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,77,14,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,77,15,Fotodokumentace (DIA):,ces_Latn,0.6561,881.65,Trash
CTX199904249,77,16,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,77,17,Poznámka: superpozice kůlové jamky typu A (suchá perioda) s k.j. fáze kůlová dlažba -,ces_Latn,0.9077,402.88,Noisy
CTX199904249,77,18,„mokrá perioda“,slk_Latn,0.7093,1124.60,Trash
CTX199904249,77,19,"Množina: A, H",slk_Latn,0.7074,290.30,Noisy
CTX199904249,77,20,Číslo objektu: F10/007/98,ces_Latn,0.7373,1396.08,Trash
CTX199904249,77,21,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,77,22,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,77,23,"Popis objektu: zahloubený objekt elipsovitého půdorysu, U profil, superpozice se 2 drobnými",ces_Latn,0.9962,1124.97,Trash
CTX199904249,77,24,"kůlovými jamkami o průměru do 0,1 m",ces_Latn,1.0000,276.36,Noisy
CTX199904249,77,25,"Rozměry: délka 0,3 m, šířka 0,17 m, hloubka 0,26 m",ces_Latn,0.9998,121.73,Noisy
CTX199904249,77,26,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,77,27,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,77,28,Nálezy: kameny,ces_Latn,0.9972,2225.88,Trash
CTX199904249,77,29,Soubory č.: 519/98,ces_Latn,0.9837,3498.67,Trash
CTX199904249,77,30,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,77,31,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,77,32,Fotodokumentace (DIA):,ces_Latn,0.6561,881.65,Trash
CTX199904249,77,33,Plánová dokumentace:,ces_Latn,0.8231,2721.84,Trash
CTX199904249,77,34,Poznámka: superpozice kůlové jamky typu A (suchá perioda) se 2 k.j. z fáze kůlová dlažba -,ces_Latn,0.9812,433.35,Noisy
CTX199904249,77,35,„mokrá perioda“,slk_Latn,0.7093,1124.60,Trash
CTX199904249,77,36,"Množina: A, H",slk_Latn,0.7074,290.30,Noisy
CTX199904249,77,37,Číslo objektu: F10/008/98,ces_Latn,0.7890,1424.51,Trash
CTX199904249,77,38,"Lokalita: Turnov - Maškovy zahrady, výzkum 1998 -stavba Discount- Plus; plocha A",ces_Latn,0.7957,837.08,Trash
CTX199904249,77,39,Plocha: A,eng_Latn,0.5160,201.63,Noisy
CTX199904249,77,40,"Popis objektu: zahloubený objekt kruhového půdorysu, V profil",ces_Latn,0.9745,769.49,Trash
CTX199904249,77,41,"Rozměry: průměr 0,09 m, hloubka 0,08 m",ces_Latn,1.0000,149.79,Noisy
CTX199904249,77,42,Výplň 1: středně ulehlá šedohnědá jílovitopísčitá hlína,ces_Latn,1.0000,304.49,Noisy
CTX199904249,77,43,Výplň 2:,slk_Latn,0.9901,801.93,Trash
CTX199904249,77,44,Nálezy: keramika,ces_Latn,0.7176,4385.68,Trash
CTX199904249,77,45,Soubory č.: 521/98,ces_Latn,0.9716,3138.50,Trash
CTX199904249,77,46,Datace 1: kult. lužická,ces_Latn,0.9996,1370.74,Trash
CTX199904249,77,47,Datace 2:,ces_Latn,0.8802,2152.47,Trash
CTX199904249,77,48,Fotodokumentace (DIA):,ces_Latn,0.6561,881.65,Trash
CTX199904249,777,2,PŘIČÍSLO,deu_Latn,0.5050,614.03,Trash
CTX199904249,777,4,LOKALITA,kor_Hang,0.9309,141.37,Noisy
CTX199904249,777,5,Turnov (okr. Semily). Sobotecká ul. ppč. 1818/46,slk_Latn,0.5463,1543.29,Trash
CTX199904249,777,6,SONDA,kor_Hang,0.6782,3207.85,Trash
CTX199904249,777,8,OBJEKT,vie_Latn,0.3706,339.94,Noisy
CTX199904249,777,10,VRŠITÁ,vie_Latn,0.5179,259.68,Noisy
CTX199904249,777,12,DATUMNAL,ltz_Latn,0.9966,424.51,Noisy
CTX199904249,777,14,SACEK,vie_Latn,0.4761,3179.82,Trash
CTX199904249,777,16,NALEZ,deu_Latn,0.5767,9303.55,Trash
CTX199904249,777,19,1* 1,N/A,0,0,Non-text
CTX199904249,777,20,TA,N/A,0,0,Non-text
CTX199904249,777,22,TB,N/A,0,0,Non-text
CTX199904249,777,23,1 1,N/A,0,0,Non-text
CTX199904249,777,24,TC,N/A,0,0,Non-text
CTX199904249,777,25,1 1,N/A,0,0,Non-text
CTX199904249,777,26,TD,N/A,0,0,Non-text
CTX199904249,777,27,1 1,N/A,0,0,Non-text
CTX199904249,777,28,TE,N/A,0,0,Non-text
CTX199904249,777,29,1 1,N/A,0,0,Non-text
CTX199904249,777,31,ľ 3 1,N/A,0,0,Non-text
CTX199904249,777,32,AA,N/A,0,0,Non-text
CTX199904249,777,34,AB,N/A,0,0,Non-text
CTX199904249,777,35,1 1,N/A,0,0,Non-text
CTX199904249,777,36,AC,N/A,0,0,Non-text
